id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TMEM190	4	0.033282	0.060801	0.628813	1770	3	-1.0487	0.64542	0.81513	1.0	13260	1	-1.0487
PRMT1	4	0.033288	0.060801	0.628813	1771	3	-0.4826	0.25452	0.56237	1.0	7555	1	-0.4826
LGSN	4	0.033367	0.060984	0.628813	1772	3	-0.78352	0.96504	0.9884	1.0	18417	0	-0.78352
ZC3H14	4	0.033401	0.060984	0.628813	1773	3	-0.92393	0.94179	0.9797	1.0	17977	0	-0.92393
CSTF2T	4	0.033466	0.061171	0.628813	1774	3	-0.59832	0.80156	0.89334	1.0	15299	1	-0.59832
XCL2	4	0.033478	0.061171	0.628813	1775	2	-0.61931	0.94312	0.98035	1.0	18004	0	-0.61931
CACNG4	4	0.033517	0.061171	0.628813	1776	2	-0.26463	0.1485	0.4371	1.0	5545	2	-0.26463
RAB3C	4	0.033526	0.061171	0.628813	1777	3	-0.57724	0.68903	0.8368	1.0	13729	1	-0.57724
DHPS	4	0.033568	0.061171	0.628813	1778	3	-0.72953	0.24626	0.55215	1.0	7398	1	-0.72953
CIB1	4	0.033619	0.061171	0.628813	1779	1	0.66238	0.052842	0.22681	1.0	2466	3	0.66238
CTRB2	4	0.033625	0.061171	0.628813	1780	2	-0.68936	0.33875	0.63737	1.0	9163	2	-0.68936
LAMA2	3	0.033659	0.061201	0.628813	1781	2	-0.27723	0.58475	0.73426	1.0	12639	1	-0.27723
FAM129C	4	0.033669	0.061171	0.628813	1782	2	-0.53054	0.60404	0.79721	1.0	12831	1	-0.53054
PAGE4	4	0.033731	0.061172	0.628813	1783	3	-0.52019	0.30391	0.60334	1.0	8505	1	-0.52019
TEP1	4	0.033771	0.061172	0.628813	1784	1	0.29776	0.36817	0.6654	1.0	9734	2	0.29776
CAMK1G	4	0.033782	0.061172	0.628813	1785	3	-0.59646	0.70138	0.84241	1.0	13902	1	-0.59646
ZBTB24	4	0.033855	0.061172	0.628813	1786	2	-0.81754	0.70725	0.84489	1.0	13977	1	-0.81754
RNF212B	4	0.033872	0.061172	0.628813	1787	2	-0.25302	0.92518	0.97317	1.0	17640	0	-0.25302
C16orf86	4	0.03396	0.064594	0.628813	1788	3	-0.52875	0.97074	0.99089	1.0	18535	0	-0.52875
PGM5	4	0.033965	0.064594	0.628813	1789	3	-0.62293	0.97141	0.99113	1.0	18546	0	-0.62293
OR2AG2	4	0.033973	0.064594	0.628813	1790	2	-0.18722	0.44234	0.72587	1.0	11141	2	-0.18722
LHX3	4	0.033983	0.064594	0.628813	1791	3	-0.60518	0.96374	0.98813	1.0	18396	0	-0.60518
IMPA2	4	0.033988	0.064594	0.628813	1792	3	-0.97039	0.21094	0.50405	1.0	6765	1	-0.97039
MROH9	4	0.033992	0.064594	0.628813	1793	2	-0.6439	0.5438	0.77681	1.0	12260	1	-0.6439
RAB39B	4	0.034	0.064594	0.628813	1794	3	-1.0072	0.61926	0.8046	1.0	12986	1	-1.0072
ZNF471	4	0.034024	0.064594	0.628813	1795	2	0.084738	0.056515	0.23517	1.0	2596	2	0.084738
RBM28	4	0.034075	0.064594	0.628813	1796	2	-0.29695	0.48741	0.75866	1.0	11753	1	-0.29695
RBFA	4	0.034092	0.064594	0.628813	1797	3	-1.1687	0.948	0.98234	1.0	18106	0	-1.1687
FAM149B1	4	0.034126	0.064595	0.628813	1798	1	0.02999	0.61838	0.8046	1.0	12975	1	0.02999
SF3B3	4	0.034143	0.064595	0.628813	1799	3	-0.64028	0.84876	0.92652	1.0	16149	0	-0.64028
FNDC7	4	0.034149	0.064595	0.628813	1800	3	-0.96317	0.96065	0.98753	1.0	18344	0	-0.96317
FRG2C	4	0.034176	0.064595	0.628813	1801	2	-0.33027	0.36195	0.6594	1.0	9597	2	-0.33027
PMPCA	4	0.034329	0.064787	0.628813	1802	2	0.3485	0.008007	0.056385	1.0	524	2	0.3485
TMEM101	3	0.034338	0.061494	0.628813	1803	2	-1.0726	0.56824	0.72385	1.0	12489	1	-1.0726
MSRA	4	0.034371	0.064787	0.628813	1804	2	-0.33819	0.1843	0.46847	1.0	6237	2	-0.33819
RABGAP1	4	0.034385	0.067923	0.628813	1805	3	-0.80663	0.89227	0.95158	1.0	16996	0	-0.80663
TPD52L2	4	0.03443	0.067923	0.628813	1806	2	-0.024738	0.19226	0.48165	1.0	6392	2	-0.024738
ELF5	4	0.03446	0.067923	0.628813	1807	3	-0.5733	0.3621	0.6594	1.0	9602	1	-0.5733
SUMO3	4	0.034466	0.067923	0.628813	1808	3	-0.68733	0.27173	0.57464	1.0	7887	1	-0.68733
C2orf47	4	0.034475	0.067923	0.628813	1809	3	-0.76643	0.60897	0.79968	1.0	12881	1	-0.76643
C10orf35	4	0.03448	0.067923	0.628813	1810	1	0.027567	0.22865	0.53088	1.0	7076	2	0.027567
TMEM151B	4	0.034531	0.067923	0.628813	1811	1	0.12111	0.71149	0.84672	1.0	14041	1	0.12111
SCO2	4	0.034551	0.067923	0.628813	1812	3	-0.93556	0.97915	0.99348	1.0	18695	0	-0.93556
MED23	4	0.034564	0.067923	0.628813	1813	3	-0.76595	0.52145	0.76799	1.0	12063	1	-0.76595
TRIM21	4	0.034572	0.067923	0.628813	1814	2	0.15182	0.072363	0.27101	1.0	3150	2	0.15182
SPATA12	4	0.034632	0.067923	0.628813	1815	2	-0.3255	0.66096	0.82314	1.0	13430	1	-0.3255
ROS1	4	0.034646	0.067923	0.628813	1816	2	-0.76565	0.45921	0.74593	1.0	11467	1	-0.76565
ZNF37A	3	0.034675	0.061494	0.628813	1817	3	-0.43805	0.96533	0.9854	1.0	18419	0	-0.43805
RTN4RL2	4	0.03468	0.067923	0.628813	1818	3	-0.49328	0.62667	0.80636	1.0	13059	1	-0.49328
CBWD2	4	0.034686	0.067923	0.628813	1819	3	-0.83962	0.21433	0.50713	1.0	6823	1	-0.83962
MRPL42	4	0.034734	0.067923	0.628813	1820	2	-0.2504	0.19651	0.48698	1.0	6468	1	-0.2504
NUBPL	4	0.034744	0.067923	0.628813	1821	3	-1.2093	0.23411	0.53687	1.0	7183	1	-1.2093
ABCB11	4	0.034762	0.067923	0.628813	1822	3	-0.44607	0.98101	0.99394	1.0	18731	0	-0.44607
HID1	4	0.034784	0.067923	0.628813	1823	1	-0.095385	0.71238	0.84672	1.0	14049	1	-0.095385
GMPPB	4	0.034794	0.067923	0.628813	1824	3	-0.85205	0.89469	0.9524	1.0	17037	0	-0.85205
MAPK8IP3	4	0.034808	0.067923	0.628813	1825	3	-0.57253	0.94687	0.98196	1.0	18083	0	-0.57253
MBD3	4	0.034886	0.067923	0.628813	1826	2	-0.06875	0.61593	0.80335	1.0	12952	1	-0.06875
SH3BGRL	4	0.034913	0.067923	0.628813	1827	3	-0.84066	0.14503	0.43647	1.0	5486	1	-0.84066
LMCD1	4	0.034936	0.067923	0.628813	1828	2	-0.13146	0.80762	0.89892	1.0	15402	1	-0.13146
FBXL17	4	0.034987	0.067924	0.628813	1829	3	-0.65906	0.26254	0.56569	1.0	7713	1	-0.65906
PLEKHG2	4	0.035024	0.067924	0.628813	1830	3	-1.027	0.91081	0.96224	1.0	17340	0	-1.027
OR4A5	4	0.035038	0.067924	0.628813	1831	2	-0.25121	0.64537	0.81513	1.0	13258	1	-0.25121
DHX8	4	0.03505	0.067924	0.628813	1832	2	-0.99421	0.30197	0.60233	1.0	8469	2	-0.99421
CREBZF	4	0.03505	0.067924	0.628813	1833	2	-1.3298	0.92035	0.96927	1.0	17545	0	-1.3298
LRFN5	4	0.035088	0.067924	0.628813	1834	2	0.038599	0.023999	0.12893	1.0	1364	2	0.038599
NDUFB4	4	0.0351	0.067924	0.628813	1835	3	-0.64863	0.84041	0.91764	1.0	15994	0	-0.64863
SPATA17	4	0.035139	0.067924	0.628813	1836	1	0.70105	0.039753	0.18612	1.0	1991	3	0.70105
C8orf87	4	0.035178	0.067924	0.628813	1837	2	0.10224	0.023181	0.12579	1.0	1333	2	0.10224
TEX12	4	0.035211	0.067924	0.628813	1838	3	-0.72736	0.95602	0.98543	1.0	18272	0	-0.72736
SMIM10	4	0.035215	0.067924	0.628813	1839	2	-0.22039	0.91996	0.96897	1.0	17536	0	-0.22039
SERPINE1	4	0.035272	0.067924	0.628813	1840	3	-0.72547	0.64637	0.81573	1.0	13268	1	-0.72547
EXOC3L2	4	0.035359	0.067924	0.628813	1841	3	-0.92711	0.90714	0.96087	1.0	17271	0	-0.92711
BTN1A1	4	0.03537	0.067924	0.628813	1842	2	-0.49129	0.9124	0.96362	1.0	17374	0	-0.49129
SNX21	4	0.035392	0.067924	0.628813	1843	1	0.16111	0.22143	0.52028	1.0	6951	2	0.16111
FAM9A	4	0.035393	0.067924	0.628813	1844	3	-0.5855	0.24715	0.55326	1.0	7418	1	-0.5855
C10orf55	4	0.035422	0.067924	0.628813	1845	3	-1.1255	0.85513	0.93096	1.0	16266	0	-1.1255
TOR1A	4	0.035434	0.067924	0.628813	1846	3	-1.3493	0.73122	0.85173	1.0	14262	1	-1.3493
KLF9	4	0.035443	0.067924	0.628813	1847	1	-0.012513	0.22052	0.51832	1.0	6937	1	-0.012513
SEC22B	4	0.035445	0.067924	0.628813	1848	3	-0.88658	0.10747	0.34614	1.0	4348	1	-0.88658
RGMB	4	0.035454	0.067924	0.628813	1849	3	-0.83568	0.090045	0.3138	1.0	3735	1	-0.83568
OR2T3	4	0.035493	0.067924	0.628813	1850	3	-0.57698	0.54003	0.77681	1.0	12222	1	-0.57698
OR10S1	4	0.035595	0.071187	0.628813	1851	3	-0.79428	0.94385	0.98075	1.0	18016	0	-0.79428
B3GALT1	4	0.035645	0.071187	0.628813	1852	3	-0.41018	0.24129	0.54996	1.0	7304	1	-0.41018
CAMLG	4	0.035696	0.071187	0.628813	1853	2	-0.33145	0.96577	0.98855	1.0	18435	0	-0.33145
THOC3	4	0.035717	0.071187	0.628813	1854	3	-0.55352	0.8685	0.93626	1.0	16531	0	-0.55352
CCDC136	4	0.035747	0.071187	0.628813	1855	2	-1.1202	0.43118	0.71548	1.0	10922	1	-1.1202
WDR66	4	0.035752	0.071187	0.628813	1856	3	-0.65818	0.70302	0.84366	1.0	13924	1	-0.65818
PPP1R32	4	0.035766	0.071187	0.628813	1857	2	-0.10867	0.36854	0.6654	1.0	9738	2	-0.10867
ATP5F1	4	0.035809	0.071187	0.628813	1858	3	-0.81175	0.46629	0.74998	1.0	11572	1	-0.81175
ATIC	4	0.035826	0.071187	0.628813	1859	2	-1.36	0.8667	0.93626	1.0	16492	0	-1.36
EMC10	4	0.035835	0.071187	0.628813	1860	3	-0.5888	0.93938	0.9788	1.0	17927	0	-0.5888
FZD3	4	0.035898	0.071187	0.628813	1861	2	0.11572	0.2714	0.57464	1.0	7879	2	0.11572
OR10Z1	4	0.035928	0.071187	0.628813	1862	3	-0.81954	0.8823	0.94499	1.0	16804	0	-0.81954
C20orf194	4	0.035949	0.071187	0.628813	1863	2	-0.35728	0.67612	0.83124	1.0	13575	1	-0.35728
PCDHGB6	4	0.035971	0.071375	0.628813	1864	3	-0.38315	0.46414	0.74935	1.0	11552	1	-0.38315
AMZ2	4	0.035989	0.071375	0.628813	1865	3	-0.66762	0.26105	0.56384	1.0	7685	1	-0.66762
TPR	4	0.036001	0.071375	0.628813	1866	3	-0.55074	0.90825	0.96087	1.0	17297	0	-0.55074
PLEKHA7	4	0.036025	0.071375	0.628813	1867	2	-0.65482	0.40959	0.69934	1.0	10536	1	-0.65482
FBXO16	4	0.03605	0.071375	0.628813	1868	1	-0.19146	0.59887	0.79658	1.0	12782	1	-0.19146
FAM157A	4	0.036054	0.071375	0.628813	1869	3	-0.78173	0.29611	0.60079	1.0	8360	1	-0.78173
TSC22D4	4	0.036068	0.071375	0.628813	1870	2	-0.25786	0.32616	0.62511	1.0	8916	1	-0.25786
DCAF4L1	4	0.0361	0.071375	0.628813	1871	2	-0.32769	0.18548	0.47176	1.0	6263	2	-0.32769
BLVRA	4	0.036197	0.071376	0.628813	1872	2	-0.7913	0.18229	0.46779	1.0	6198	1	-0.7913
CDC25B	4	0.036263	0.07177	0.628813	1873	3	-0.97086	0.43837	0.72383	1.0	11056	1	-0.97086
GNGT1	4	0.036275	0.07177	0.628813	1874	3	-1.0856	0.85861	0.93369	1.0	16336	0	-1.0856
NDST3	4	0.036303	0.07177	0.628813	1875	3	-0.29011	0.96867	0.98976	1.0	18495	0	-0.29011
SPC24	4	0.036304	0.07177	0.628813	1876	3	-1.0917	0.10383	0.3403	1.0	4219	1	-1.0917
RPN2	4	0.036354	0.07177	0.628813	1877	2	0.20546	0.12766	0.40389	1.0	4982	2	0.20546
PRR4	4	0.036381	0.07177	0.628813	1878	2	-0.38997	0.44017	0.72517	1.0	11095	2	-0.38997
OR2C3	4	0.036404	0.07177	0.628813	1879	1	0.08824	0.10627	0.34535	1.0	4303	2	0.08824
C1QTNF7	4	0.036408	0.07177	0.628813	1880	2	-0.9454	0.79347	0.88835	1.0	15180	1	-0.9454
CLDN4	4	0.036435	0.07177	0.628813	1881	3	-0.42424	0.92844	0.97425	1.0	17703	0	-0.42424
ALDH3B2	4	0.036436	0.07177	0.628813	1882	3	-0.56196	0.54032	0.77681	1.0	12224	1	-0.56196
C4orf47	4	0.036445	0.07177	0.628813	1883	3	-0.60242	0.91966	0.96897	1.0	17529	0	-0.60242
IL18RAP	4	0.036508	0.072161	0.628813	1884	3	-0.65786	0.84835	0.92596	1.0	16144	0	-0.65786
HOXD13	4	0.036555	0.072161	0.628813	1885	3	-0.70405	0.93033	0.97451	1.0	17747	0	-0.70405
FOXQ1	4	0.036597	0.072161	0.628813	1886	3	-0.63267	0.95202	0.98348	1.0	18189	0	-0.63267
SERTAD3	4	0.036607	0.072161	0.628813	1887	3	-1.0772	0.93828	0.97833	1.0	17901	0	-1.0772
CXCL12	4	0.036657	0.072161	0.628813	1888	2	-0.47126	0.83204	0.91202	1.0	15844	1	-0.47126
ELOVL7	4	0.036696	0.072161	0.628813	1889	2	-0.080435	0.19218	0.48165	1.0	6391	2	-0.080435
LINC01272	4	0.036759	0.072545	0.628813	1890	1	0.075022	0.70241	0.84305	1.0	13916	1	0.075022
PAPSS1	3	0.036783	0.06314	0.628813	1891	1	0.12693	0.47276	0.66567	1.0	11632	1	0.12693
CEACAM21	4	0.036808	0.072545	0.628813	1892	3	-0.85681	0.92856	0.97425	1.0	17706	0	-0.85681
ACTL10	4	0.036809	0.072545	0.628813	1893	1	0.49431	0.094053	0.3232	1.0	3863	2	0.49431
IL33	4	0.036826	0.072545	0.628813	1894	3	-0.69334	0.88356	0.94499	1.0	16831	0	-0.69334
SIGLEC15	4	0.03691	0.072729	0.628813	1895	1	0.3124	0.50117	0.76112	1.0	11889	1	0.3124
ARHGEF10	4	0.036961	0.072729	0.628813	1896	2	-0.25793	0.31948	0.61835	1.0	8793	1	-0.25793
WAPAL	4	0.037012	0.072729	0.628813	1897	1	0.59026	0.0018456	0.020907	1.0	124	3	0.59026
EXOC8	4	0.037022	0.072729	0.628813	1898	2	-0.54522	0.31976	0.61835	1.0	8797	2	-0.54522
AREG	4	0.037025	0.072729	0.628813	1899	3	-1.116	0.95116	0.98291	1.0	18167	0	-1.116
LGI1	4	0.037091	0.07273	0.628813	1900	3	-0.67704	0.9092	0.96121	1.0	17310	0	-0.67704
GADL1	4	0.037113	0.07273	0.628813	1901	1	-0.039188	0.92299	0.97155	1.0	17600	0	-0.039188
TMEFF1	3	0.037117	0.06345	0.628813	1902	3	-1.0968	0.95186	0.97934	1.0	18183	0	-1.0968
GGT1	4	0.037163	0.07273	0.628813	1903	2	-0.1551	0.053044	0.22681	1.0	2473	1	-0.1551
DHDDS	4	0.037164	0.07273	0.628813	1904	2	-1.1186	0.85375	0.92875	1.0	16239	0	-1.1186
RTN2	4	0.037261	0.072909	0.628813	1905	3	-0.68504	0.27038	0.57464	1.0	7859	1	-0.68504
SH3RF3	4	0.037264	0.072909	0.628813	1906	3	-0.75853	0.36525	0.66112	1.0	9673	1	-0.75853
MRPL12	4	0.037267	0.072909	0.628813	1907	3	-0.90584	0.67732	0.83124	1.0	13594	1	-0.90584
ADAM22	4	0.037285	0.072909	0.628813	1908	2	-1.0867	0.70189	0.84305	1.0	13908	1	-1.0867
GATA3	4	0.037297	0.072909	0.628813	1909	3	-0.58859	0.96227	0.98783	1.0	18371	0	-0.58859
PRPF38B	4	0.037315	0.072909	0.628813	1910	3	-0.46564	0.24681	0.55326	1.0	7408	1	-0.46564
BRCA2	4	0.037339	0.072909	0.628813	1911	3	-0.90454	0.79143	0.88647	1.0	15151	1	-0.90454
PTPRG	4	0.037419	0.072909	0.628813	1912	3	-0.97863	0.85511	0.93096	1.0	16265	0	-0.97863
NUP88	4	0.037467	0.072909	0.628813	1913	2	-0.65315	0.025786	0.13908	1.0	1428	2	-0.65315
NRAP	4	0.037471	0.072909	0.628813	1914	2	-0.15871	0.22871	0.53162	1.0	7078	2	-0.15871
RAD23A	4	0.037515	0.072909	0.628813	1915	3	-0.6266	0.38471	0.67819	1.0	10051	1	-0.6266
PER1	4	0.037559	0.072909	0.628813	1916	3	-0.92701	0.94163	0.97946	1.0	17972	0	-0.92701
HELT	4	0.037564	0.072909	0.628813	1917	2	-1.3128	0.49649	0.75987	1.0	11841	1	-1.3128
NCS1	4	0.037568	0.072909	0.628813	1918	2	-0.27341	0.67914	0.83124	1.0	13619	1	-0.27341
EXOSC7	4	0.037618	0.072909	0.628813	1919	1	0.28696	0.1409	0.43087	1.0	5395	2	0.28696
NDUFA13	4	0.037662	0.072909	0.628813	1920	3	-0.60368	0.97804	0.99313	1.0	18673	0	-0.60368
ZDHHC12	4	0.037668	0.072909	0.628813	1921	3	-0.67855	0.96075	0.98753	1.0	18347	0	-0.67855
SCARA3	4	0.037669	0.072909	0.628813	1922	2	-0.33445	0.88541	0.94636	1.0	16869	0	-0.33445
TCP11	4	0.037735	0.072909	0.628813	1923	3	-0.70086	0.93933	0.9788	1.0	17926	0	-0.70086
ADAMTS14	4	0.037845	0.073095	0.628813	1924	2	-0.77381	0.51589	0.76546	1.0	12023	1	-0.77381
JMJD6	4	0.037871	0.073096	0.628813	1925	2	-0.0512	0.015285	0.091853	1.0	968	2	-0.0512
BPY2B	4	0.037922	0.073096	0.628813	1926	1	0.14699	0.833	0.91391	1.0	15863	1	0.14699
TPSD1	4	0.037933	0.073096	0.628813	1927	2	-0.22359	0.15287	0.43965	1.0	5624	2	-0.22359
GABRQ	4	0.037944	0.073284	0.628813	1928	3	-0.49502	0.83005	0.9095	1.0	15801	1	-0.49502
OBFC1	4	0.037966	0.073284	0.628813	1929	2	-0.50847	0.90986	0.96189	1.0	17325	0	-0.50847
WFDC8	4	0.037972	0.073284	0.628813	1930	2	-0.28966	0.53343	0.77431	1.0	12168	1	-0.28966
ANKRD12	4	0.038023	0.073284	0.628813	1931	2	-0.095678	0.16729	0.45441	1.0	5884	2	-0.095678
PPP6R1	4	0.038043	0.073284	0.628813	1932	2	-0.56094	0.25781	0.56237	1.0	7623	1	-0.56094
MRGPRX2	4	0.038054	0.073284	0.628813	1933	2	-0.49422	0.44573	0.72836	1.0	11206	1	-0.49422
C17orf59	4	0.038073	0.073284	0.628813	1934	1	-0.020005	0.66216	0.82438	1.0	13443	1	-0.020005
HTT	4	0.038076	0.073284	0.628813	1935	2	-0.39487	0.31716	0.613	1.0	8755	2	-0.39487
SLC4A3	4	0.038087	0.073284	0.628813	1936	3	-0.42222	0.75034	0.86349	1.0	14520	1	-0.42222
OXTR	4	0.038109	0.073284	0.628813	1937	3	-0.47055	0.67817	0.83124	1.0	13608	1	-0.47055
ARL2	4	0.038124	0.073284	0.628813	1938	1	0.23859	0.03782	0.18327	1.0	1912	1	0.23859
PCSK1N	4	0.038174	0.073284	0.628813	1939	2	-0.25434	0.59413	0.79474	1.0	12741	1	-0.25434
DNLZ	4	0.038183	0.073284	0.628813	1940	3	-0.60422	0.96582	0.98855	1.0	18436	0	-0.60422
MTFMT	4	0.038195	0.073284	0.628813	1941	3	-1.1237	0.69904	0.84118	1.0	13876	1	-1.1237
ZNF581	4	0.038214	0.073284	0.628813	1942	3	-1.0739	0.27693	0.58521	1.0	7984	1	-1.0739
TOB1	4	0.038225	0.073284	0.628813	1943	3	-0.48013	0.90704	0.96087	1.0	17269	0	-0.48013
C1orf95	3	0.038227	0.063938	0.628813	1944	2	-0.75008	0.4068	0.62828	1.0	10495	1	-0.75008
TMED4	4	0.038232	0.073284	0.628813	1945	3	-0.59103	0.39744	0.6892	1.0	10300	1	-0.59103
SLC20A2	4	0.038275	0.073284	0.628813	1946	1	0.12013	0.42142	0.70892	1.0	10740	2	0.12013
NOXO1	4	0.038286	0.073284	0.628813	1947	3	-0.83136	0.12581	0.39603	1.0	4926	1	-0.83136
STAT5B	4	0.038297	0.073284	0.628813	1948	3	-0.69194	0.57998	0.791	1.0	12595	1	-0.69194
SNAPC3	4	0.038326	0.073284	0.628813	1949	2	-0.07869	0.24348	0.55068	1.0	7350	2	-0.07869
LRRC63	4	0.038343	0.073284	0.628813	1950	3	-0.47377	0.69758	0.84054	1.0	13861	1	-0.47377
BCL2	4	0.038376	0.073284	0.628813	1951	2	-0.35618	0.17315	0.46172	1.0	6009	2	-0.35618
ALG9	4	0.038386	0.073284	0.628813	1952	2	-0.39689	0.8129	0.90014	1.0	15490	1	-0.39689
FKBP4	4	0.038411	0.073284	0.628813	1953	3	-1.0231	0.55317	0.78055	1.0	12355	1	-1.0231
CEP57L1	4	0.038427	0.073284	0.628813	1954	2	-0.53519	0.7969	0.89081	1.0	15228	1	-0.53519
SLC25A38	4	0.038477	0.073285	0.628813	1955	3	-0.45417	0.035797	0.1765	1.0	1829	1	-0.45417
OR8U1	4	0.038547	0.073285	0.628813	1956	3	-0.82943	0.58093	0.791	1.0	12606	1	-0.82943
SH2D3A	4	0.038578	0.073285	0.628813	1957	2	0.10395	0.13498	0.41719	1.0	5198	2	0.10395
SNCA	4	0.038628	0.073285	0.628813	1958	3	-1.5603	0.56365	0.78303	1.0	12442	1	-1.5603
FAM129A	4	0.038629	0.073285	0.628813	1959	2	-0.11717	0.41823	0.70796	1.0	10685	2	-0.11717
ITPR3	4	0.038663	0.073285	0.628813	1960	2	-0.77684	0.82769	0.90885	1.0	15753	1	-0.77684
NRP1	4	0.038679	0.073285	0.628813	1961	2	-0.28227	0.40394	0.69421	1.0	10435	2	-0.28227
DEPDC7	4	0.038752	0.073285	0.628813	1962	3	-0.5886	0.86127	0.93419	1.0	16398	0	-0.5886
CD1E	4	0.038763	0.073285	0.628813	1963	2	-0.52972	0.58009	0.791	1.0	12596	1	-0.52972
ZNF44	4	0.038764	0.073285	0.628813	1964	3	-0.58654	0.95176	0.98331	1.0	18181	0	-0.58654
TTI1	4	0.03878	0.073285	0.628813	1965	1	0.27843	0.12837	0.40389	1.0	4998	2	0.27843
MTG1	4	0.038792	0.073285	0.628813	1966	3	-0.83326	0.18804	0.47699	1.0	6315	1	-0.83326
ZNF770	4	0.038851	0.073285	0.628813	1967	3	-0.83485	0.63297	0.80824	1.0	13119	1	-0.83485
CD99L2	4	0.038886	0.073285	0.628813	1968	2	-0.55855	0.83742	0.9164	1.0	15934	1	-0.55855
BRIP1	4	0.038919	0.073285	0.628813	1969	2	-0.80232	0.81954	0.90449	1.0	15613	1	-0.80232
TDRD5	4	0.038932	0.073285	0.628813	1970	3	-0.68745	0.8628	0.93578	1.0	16426	0	-0.68745
SKIDA1	4	0.038942	0.073469	0.628813	1971	2	-1.0356	0.92428	0.97291	1.0	17621	0	-1.0356
COX11	4	0.038945	0.073469	0.628813	1972	3	-0.6502	0.79595	0.89017	1.0	15214	1	-0.6502
GTF2F2	3	0.038951	0.064423	0.628813	1973	2	-0.39479	0.90478	0.95868	1.0	17231	0	-0.39479
CES2	4	0.038964	0.073469	0.628813	1974	2	-0.41609	0.5296	0.77304	1.0	12139	1	-0.41609
PRDM10	4	0.038982	0.073469	0.628813	1975	2	-0.51736	0.47273	0.75182	1.0	11631	1	-0.51736
ATP2C2	4	0.039007	0.073469	0.628813	1976	3	-0.55131	0.8028	0.89396	1.0	15323	1	-0.55131
MEI4	4	0.039064	0.073469	0.628813	1977	2	-0.51256	0.8708	0.93829	1.0	16576	0	-0.51256
TTC24	4	0.039076	0.073469	0.628813	1978	3	-0.74039	0.12355	0.3944	1.0	4855	1	-0.74039
BTBD2	4	0.039113	0.073469	0.628813	1979	3	-0.58079	0.57982	0.79038	1.0	12593	1	-0.58079
ZMAT1	4	0.039134	0.073469	0.628813	1980	2	0.026949	0.11892	0.38063	1.0	4713	2	0.026949
CCDC23	4	0.039182	0.07347	0.628813	1981	3	-0.57367	0.87813	0.94406	1.0	16718	0	-0.57367
C22orf24	4	0.039197	0.07347	0.628813	1982	3	-0.96227	0.95802	0.98679	1.0	18303	0	-0.96227
ERCC6	4	0.039197	0.07347	0.628813	1983	3	-0.80262	0.9815	0.99403	1.0	18739	0	-0.80262
MYCL	4	0.03921	0.07347	0.628813	1984	2	-0.73826	0.79229	0.88773	1.0	15163	1	-0.73826
CHPF	4	0.039226	0.07347	0.628813	1985	3	-0.68732	0.96436	0.98826	1.0	18404	0	-0.68732
HDAC2	4	0.039235	0.07347	0.628813	1986	2	-0.34752	0.82384	0.90641	1.0	15689	1	-0.34752
BZRAP1	4	0.039285	0.07347	0.628813	1987	3	-0.64875	0.15181	0.43899	1.0	5606	1	-0.64875
MID1	4	0.039332	0.07347	0.628813	1988	3	-0.87162	0.21724	0.50924	1.0	6876	1	-0.87162
ANKRD18A	4	0.039336	0.07347	0.628813	1989	2	-0.060626	0.76228	0.87036	1.0	14685	1	-0.060626
TTF1	4	0.039422	0.073667	0.628813	1990	2	-0.47479	0.95354	0.98437	1.0	18223	0	-0.47479
BLVRB	4	0.039442	0.073667	0.628813	1991	3	-0.78934	0.97137	0.99113	1.0	18545	0	-0.78934
PIP5K1C	4	0.039442	0.073667	0.628813	1992	3	-0.84569	0.39776	0.6892	1.0	10307	1	-0.84569
CCDC181	4	0.039487	0.073668	0.628813	1993	2	-0.22294	0.72611	0.84992	1.0	14199	1	-0.22294
TMEM229B	4	0.039538	0.074083	0.628813	1994	2	-0.39299	0.77481	0.87846	1.0	14880	1	-0.39299
CT45A1	2	0.039544	0.049198	0.607971	1995	1	-0.77863	0.43988	0.57033	1.0	11092	1	-0.77863
TMX4	4	0.039577	0.074083	0.628813	1996	3	-0.8238	0.91769	0.96775	1.0	17484	0	-0.8238
OR4K17	4	0.039588	0.074083	0.628813	1997	3	-0.47899	0.96655	0.98868	1.0	18454	0	-0.47899
STEAP4	4	0.039613	0.074083	0.628813	1998	2	-0.50693	0.80657	0.89828	1.0	15383	1	-0.50693
C19orf80	4	0.039639	0.074083	0.628813	1999	3	-0.99539	0.014205	0.087355	1.0	906	1	-0.99539
FBXO36	4	0.039689	0.074083	0.628813	2000	3	-0.4281	0.90901	0.96087	1.0	17307	0	-0.4281
NEUROD1	4	0.03969	0.074083	0.628813	2001	3	-0.58159	0.81122	0.90014	1.0	15458	1	-0.58159
GPATCH3	4	0.039703	0.074083	0.628813	2002	3	-0.71336	0.76216	0.87036	1.0	14683	1	-0.71336
UBL3	4	0.039709	0.074083	0.628813	2003	3	-0.76457	0.7783	0.87968	1.0	14943	1	-0.76457
HAL	4	0.039737	0.074083	0.628813	2004	2	-0.79925	0.59217	0.79415	1.0	12719	1	-0.79925
OR2A5	4	0.03974	0.074083	0.628813	2005	3	-0.54043	0.53869	0.77621	1.0	12213	1	-0.54043
